Name,Code,Date,Open,Close,High,Low,Volume,First,Last
S*Mobarakeh Steel-a,FOLD,20070513,45,45.68,46,45,3617528,45.76,45.68
S*Mobarakeh Steel-a,FOLD,20070514,46,45.71,47,46,1521600,46.52,45.71
S*Mobarakeh Steel-a,FOLD,20070515,46,45.71,46,46,722100,46.00,45.71
S*Mobarakeh Steel-a,FOLD,20070516,46,45.73,46,46,1270938,45.76,45.73
S*Mobarakeh Steel-a,FOLD,20070519,46,45.68,46,45,1165541,45.68,45.68
S*Mobarakeh Steel-a,FOLD,20070520,46,45.64,46,45,1125563,45.14,45.64
S*Mobarakeh Steel-a,FOLD,20070521,46,45.61,46,45,1015994,45.27,45.61
S*Mobarakeh Steel-a,FOLD,20070522,46,45.59,46,45,862753,45.46,45.59
S*Mobarakeh Steel-a,FOLD,20070523,46,45.56,46,45,555716,45.46,45.56
S*Mobarakeh Steel-a,FOLD,20070526,46,45.51,46,45,995859,45.14,45.51
S*Mobarakeh Steel-a,FOLD,20070527,46,45.46,45,45,677604,45.00,45.46
S*Mobarakeh Steel-a,FOLD,20070528,45,45.39,45,45,2681100,44.73,45.39
S*Mobarakeh Steel-a,FOLD,20070529,45,45.37,45,45,1881316,45.02,45.37
S*Mobarakeh Steel-a,FOLD,20070530,45,45.37,45,45,814969,45.14,45.37
S*Mobarakeh Steel-a,FOLD,20070602,45,45.56,46,45,3142342,45.37,45.56
S*Mobarakeh Steel-a,FOLD,20070603,46,45.81,46,46,3517679,46.47,45.81
S*Mobarakeh Steel-a,FOLD,20070606,46,45.93,47,46,1686185,46.72,45.93
S*Mobarakeh Steel-a,FOLD,20070609,46,46.00,47,46,1842850,46.60,46.00
S*Mobarakeh Steel-a,FOLD,20070610,46,46.03,47,46,394471,46.89,46.03
S*Mobarakeh Steel-a,FOLD,20070611,46,46.08,47,23,940111218,46.94,46.08
S*Mobarakeh Steel-a,FOLD,20070612,46,46.08,47,46,113158,46.99,46.08
S*Mobarakeh Steel-a,FOLD,20070613,46,46.99,47,47,13098182,46.99,46.99
S*Mobarakeh Steel-a,FOLD,20070616,47,47.92,48,48,15034356,47.92,47.92
S*Mobarakeh Steel-a,FOLD,20070617,48,48.86,49,49,15656554,48.86,48.86
S*Mobarakeh Steel-a,FOLD,20070619,49,49.33,50,48,11863183,49.82,49.33
S*Mobarakeh Steel-a,FOLD,20070620,49,48.98,49,48,5676578,48.86,48.98
S*Mobarakeh Steel-a,FOLD,20070623,49,49.89,50,49,9940077,49.20,49.89
S*Mobarakeh Steel-a,FOLD,20070624,50,50.58,51,50,7875528,49.94,50.58
S*Mobarakeh Steel-a,FOLD,20070625,51,51.56,52,51,10909057,50.80,51.56
S*Mobarakeh Steel-a,FOLD,20070626,52,51.49,53,51,9614186,52.57,51.49
S*Mobarakeh Steel-a,FOLD,20070627,51,50.70,51,50,4943752,50.93,50.70
S*Mobarakeh Steel-a,FOLD,20070630,51,51.69,52,51,10566520,51.66,51.69
S*Mobarakeh Steel-a,FOLD,20070701,52,52.70,53,52,11482272,52.38,52.70
S*Mobarakeh Steel-a,FOLD,20070702,53,53.71,54,53,14878790,53.61,53.71
S*Mobarakeh Steel-a,FOLD,20070703,54,54.12,55,36,571322642,54.59,54.12
S*Mobarakeh Steel-a,FOLD,20070704,54,54.12,55,53,7638788,53.85,54.12
S*Mobarakeh Steel-a,FOLD,20070707,54,54.64,55,54,4510681,55.08,54.64
S*Mobarakeh Steel-a,FOLD,20070708,55,55.60,56,55,6707990,55.55,55.60
S*Mobarakeh Steel-a,FOLD,20070709,56,56.66,57,56,10145458,56.44,56.66
S*Mobarakeh Steel-a,FOLD,20070710,57,57.76,58,57,19111410,57.57,57.76
S*Mobarakeh Steel-a,FOLD,20070711,58,58.90,59,59,13701685,58.90,58.90
S*Mobarakeh Steel-a,FOLD,20070714,59,59.90,60,59,41484855,60.05,59.90
S*Mobarakeh Steel-a,FOLD,20070715,60,59.73,60,59,942473,58.72,59.73
S*Mobarakeh Steel-a,FOLD,20070716,60,58.55,59,59,23338850,58.55,58.55
S*Mobarakeh Steel-a,FOLD,20070717,59,58.65,60,58,17354847,58.58,58.65
S*Mobarakeh Steel-a,FOLD,20070725,59,58.75,61,55,30786113,57.40,58.75
S*Mobarakeh Steel-a,FOLD,20070729,59,59.90,60,60,6362540,59.90,59.90
S*Mobarakeh Steel-a,FOLD,20070730,60,61.09,61,61,6315564,61.09,61.09
S*Mobarakeh Steel-a,FOLD,20070731,61,62.29,62,62,8591016,62.29,62.29
S*Mobarakeh Steel-a,FOLD,20070801,62,63.52,64,64,17097099,63.52,63.52
S*Mobarakeh Steel-a,FOLD,20070804,64,64.75,65,64,46268455,64.78,64.75
S*Mobarakeh Steel-a,FOLD,20070805,65,65.88,66,65,19910250,65.19,65.88
S*Mobarakeh Steel-a,FOLD,20070806,66,67.14,67,67,6049960,67.19,67.14
S*Mobarakeh Steel-a,FOLD,20070807,67,67.21,68,67,300000,68.47,67.21
S*Mobarakeh Steel-a,FOLD,20070808,67,67.26,69,67,202814,68.54,67.26
S*Mobarakeh Steel-a,FOLD,20070812,67,67.41,69,67,754374,68.59,67.41
S*Mobarakeh Steel-a,FOLD,20070813,67,68.12,69,68,3384008,68.74,68.12
S*Mobarakeh Steel-a,FOLD,20070814,68,68.22,69,68,435355,69.47,68.22
S*Mobarakeh Steel-a,FOLD,20070815,68,68.37,70,68,654709,69.57,68.37
S*Mobarakeh Steel-a,FOLD,20070818,68,69.65,70,68,29760995,69.72,69.65
S*Mobarakeh Steel-a,FOLD,20070819,70,70.09,71,70,2038628,71.02,70.09
S*Mobarakeh Steel-a,FOLD,20070820,70,70.43,71,70,1528358,71.47,70.43
S*Mobarakeh Steel-a,FOLD,20070821,70,70.70,72,71,1203668,71.84,70.70
S*Mobarakeh Steel-a,FOLD,20070822,71,70.78,72,71,368936,72.11,70.78
S*Mobarakeh Steel-a,FOLD,20070825,71,70.90,72,71,514133,72.18,70.90
S*Mobarakeh Steel-a,FOLD,20070826,71,71.54,72,72,2931622,72.30,71.54
S*Mobarakeh Steel-a,FOLD,20070827,72,71.76,73,72,947604,72.97,71.76
S*Mobarakeh Steel-a,FOLD,20070828,72,72.55,73,73,3491776,73.19,72.55
S*Mobarakeh Steel-a,FOLD,20070901,73,73.02,74,73,2124315,73.98,73.02
S*Mobarakeh Steel-a,FOLD,20070902,73,73.04,74,73,137451,74.47,73.04
S*Mobarakeh Steel-a,FOLD,20070903,73,73.14,74,73,401387,74.49,73.14
S*Mobarakeh Steel-a,FOLD,20070904,73,73.19,75,73,163172,74.59,73.19
S*Mobarakeh Steel-a,FOLD,20070905,73,73.39,75,73,872611,74.64,73.39
S*Mobarakeh Steel-a,FOLD,20070908,73,73.41,75,73,103594,74.84,73.41
S*Mobarakeh Steel-a,FOLD,20070909,73,73.48,75,73,296597,74.86,73.48
S*Mobarakeh Steel-a,FOLD,20070910,73,73.58,75,74,410837,74.94,73.58
S*Mobarakeh Steel-a,FOLD,20070911,74,73.61,75,74,103571,75.03,73.61
S*Mobarakeh Steel-a,FOLD,20070912,74,73.66,75,74,172727,75.06,73.66
S*Mobarakeh Steel-a,FOLD,20070915,74,73.76,75,74,454531,75.11,73.76
S*Mobarakeh Steel-a,FOLD,20070916,74,73.88,75,74,566981,75.21,73.88
S*Mobarakeh Steel-a,FOLD,20070917,74,75.35,75,75,14809519,75.35,75.35
S*Mobarakeh Steel-a,FOLD,20070918,75,76.56,77,77,5078456,76.86,76.56
S*Mobarakeh Steel-a,FOLD,20070919,77,76.58,78,77,53830,78.09,76.58
S*Mobarakeh Steel-a,FOLD,20070922,77,76.63,78,77,249538,78.11,76.63
S*Mobarakeh Steel-a,FOLD,20070923,77,76.83,78,77,800010,78.16,76.83
S*Mobarakeh Steel-a,FOLD,20070924,77,76.95,78,77,500010,78.36,76.95
S*Mobarakeh Steel-a,FOLD,20070930,77,76.95,78,77,7765,78.48,76.95
S*Mobarakeh Steel-a,FOLD,20071001,77,76.95,78,77,13321,78.48,76.95
S*Mobarakeh Steel-a,FOLD,20071002,77,76.98,78,77,53612,78.48,76.98
S*Mobarakeh Steel-a,FOLD,20071006,77,77.10,79,77,491039,78.50,77.10
S*Mobarakeh Steel-a,FOLD,20071007,77,77.15,79,77,226456,78.63,77.15
S*Mobarakeh Steel-a,FOLD,20071008,77,77.17,79,77,94743,78.68,77.17
S*Mobarakeh Steel-a,FOLD,20071009,77,77.20,79,59,136089385,78.70,77.20
S*Mobarakeh Steel-a,FOLD,20071010,77,77.30,79,77,450510,78.72,77.30
S*Mobarakeh Steel-a,FOLD,20071014,77,78.28,79,78,4088098,78.82,78.28
S*Mobarakeh Steel-a,FOLD,20071015,78,79.29,80,79,4073001,79.83,79.29
S*Mobarakeh Steel-a,FOLD,20071016,79,79.32,81,79,58862,80.87,79.32
S*Mobarakeh Steel-a,FOLD,20071017,79,80.89,81,81,10022118,80.89,80.89
S*Mobarakeh Steel-a,FOLD,20071020,81,82.49,82,82,10155603,82.49,82.49
S*Mobarakeh Steel-a,FOLD,20071021,82,84.14,84,84,20274100,84.14,84.14
S*Mobarakeh Steel-a,FOLD,20071022,84,85.81,86,86,27746401,85.81,85.81
S*Mobarakeh Steel-a,FOLD,20071023,86,87.51,88,88,19286929,87.51,87.51
S*Mobarakeh Steel-a,FOLD,20071103,88,97.08,102,94,52229357,102.07,97.08
S*Mobarakeh Steel-a,FOLD,20071104,97,95.50,98,95,11595337,95.16,95.50
S*Mobarakeh Steel-a,FOLD,20071105,96,95.48,95,94,64347,93.61,95.48
S*Mobarakeh Steel-a,FOLD,20071111,95,95.36,95,94,403835,93.58,95.36
S*Mobarakeh Steel-a,FOLD,20071112,95,93.46,93,93,9123870,93.46,93.46
S*Mobarakeh Steel-a,FOLD,20071113,93,91.79,93,92,23189941,91.71,91.79
S*Mobarakeh Steel-a,FOLD,20071114,92,89.97,90,90,6401611,89.97,89.97
S*Mobarakeh Steel-a,FOLD,20071117,90,89.40,89,88,1973821,88.17,89.40
S*Mobarakeh Steel-a,FOLD,20071118,89,88.39,88,88,3618456,87.63,88.39
S*Mobarakeh Steel-a,FOLD,20071119,88,86.65,87,87,6634043,86.65,86.65
S*Mobarakeh Steel-a,FOLD,20071120,87,84.92,86,85,67946383,84.92,84.92
S*Mobarakeh Steel-a,FOLD,20071121,85,85.24,86,83,20011097,84.38,85.24
S*Mobarakeh Steel-a,FOLD,20071124,85,83.82,86,84,6366536,85.44,83.82
S*Mobarakeh Steel-a,FOLD,20071125,84,83.55,84,82,985297,82.14,83.55
S*Mobarakeh Steel-a,FOLD,20071126,84,81.90,82,82,6291180,81.90,81.90
S*Mobarakeh Steel-a,FOLD,20071127,82,81.75,82,80,558752,80.27,81.75
S*Mobarakeh Steel-a,FOLD,20071128,82,80.67,81,80,4172805,80.13,80.67
S*Mobarakeh Steel-a,FOLD,20071201,81,80.20,80,79,1847700,79.07,80.20
S*Mobarakeh Steel-a,FOLD,20071202,80,80.20,80,79,45398,78.60,80.20
S*Mobarakeh Steel-a,FOLD,20071203,80,80.13,80,79,268926,78.60,80.13
S*Mobarakeh Steel-a,FOLD,20071204,80,80.10,80,79,121312,78.53,80.10
S*Mobarakeh Steel-a,FOLD,20071205,80,78.90,82,79,59414283,78.50,78.90
S*Mobarakeh Steel-a,FOLD,20071208,79,78.90,80,78,10352089,78.97,78.90
S*Mobarakeh Steel-a,FOLD,20071209,79,79.54,80,79,3643781,79.46,79.54
S*Mobarakeh Steel-a,FOLD,20071210,80,79.91,81,80,1478249,81.11,79.91
S*Mobarakeh Steel-a,FOLD,20071211,80,81.11,81,79,21450406,81.48,81.11
S*Mobarakeh Steel-a,FOLD,20071212,81,79.59,81,80,8018532,80.94,79.59
S*Mobarakeh Steel-a,FOLD,20071215,80,80.77,81,80,6133987,80.15,80.77
S*Mobarakeh Steel-a,FOLD,20071216,81,80.57,81,79,985383,80.59,80.57
S*Mobarakeh Steel-a,FOLD,20071217,81,80.57,81,79,27043,78.97,80.57
S*Mobarakeh Steel-a,FOLD,20071218,81,80.55,81,79,50218,78.97,80.55
S*Mobarakeh Steel-a,FOLD,20071219,81,80.55,81,79,29505,78.95,80.55
S*Mobarakeh Steel-a,FOLD,20071222,81,80.55,81,79,20629,78.95,80.55
S*Mobarakeh Steel-a,FOLD,20071223,81,80.55,81,79,8645,78.95,80.55
S*Mobarakeh Steel-a,FOLD,20071224,81,80.55,81,79,21237,78.95,80.55
S*Mobarakeh Steel-a,FOLD,20071225,81,80.52,81,79,64214,78.95,80.52
S*Mobarakeh Steel-a,FOLD,20071226,81,80.52,81,79,11873,78.92,80.52
S*Mobarakeh Steel-a,FOLD,20071230,81,80.50,80,79,106769,78.92,80.50
S*Mobarakeh Steel-a,FOLD,20071231,80,78.90,79,79,17103,78.90,78.90
S*Mobarakeh Steel-a,FOLD,20080101,79,77.72,79,77,17834519,77.32,77.72
S*Mobarakeh Steel-a,FOLD,20080102,78,78.28,79,78,2604903,78.45,78.28
S*Mobarakeh Steel-a,FOLD,20080105,78,79.14,80,79,3544704,79.83,79.14
S*Mobarakeh Steel-a,FOLD,20080106,79,79.19,80,78,5879043,79.71,79.19
S*Mobarakeh Steel-a,FOLD,20080108,79,79.39,80,78,3011602,78.48,79.39
S*Mobarakeh Steel-a,FOLD,20080109,79,80.94,81,81,7094585,80.96,80.94
S*Mobarakeh Steel-a,FOLD,20080112,81,82.51,83,81,10086053,82.29,82.51
S*Mobarakeh Steel-a,FOLD,20080113,83,83.62,84,84,4222340,84.16,83.62
S*Mobarakeh Steel-a,FOLD,20080114,84,83.67,85,84,165881,85.27,83.67
S*Mobarakeh Steel-a,FOLD,20080115,84,83.69,85,84,70155,85.34,83.69
S*Mobarakeh Steel-a,FOLD,20080116,84,85.37,85,85,16177886,85.37,85.37
S*Mobarakeh Steel-a,FOLD,20080129,85,83.35,86,82,18953509,83.65,83.35
S*Mobarakeh Steel-a,FOLD,20080130,83,84.11,85,82,10039542,83.35,84.11
S*Mobarakeh Steel-a,FOLD,20080202,84,85.71,86,84,7196993,85.79,85.71
S*Mobarakeh Steel-a,FOLD,20080203,86,83.99,84,84,6742578,84.01,83.99
S*Mobarakeh Steel-a,FOLD,20080204,84,83.30,86,82,7953856,83.55,83.30
S*Mobarakeh Steel-a,FOLD,20080205,83,82.66,84,82,3625941,83.15,82.66
S*Mobarakeh Steel-a,FOLD,20080206,83,82.29,84,81,2264332,84.11,82.29
S*Mobarakeh Steel-a,FOLD,20080209,82,81.18,81,81,4335975,80.67,81.18
S*Mobarakeh Steel-a,FOLD,20080210,81,79.59,80,80,9496801,79.56,79.59
S*Mobarakeh Steel-a,FOLD,20080212,80,78.80,80,78,4342051,80.35,78.80
S*Mobarakeh Steel-a,FOLD,20080213,79,80.25,80,79,6550495,79.46,80.25
S*Mobarakeh Steel-a,FOLD,20080216,80,81.58,82,79,11377498,81.85,81.58
S*Mobarakeh Steel-a,FOLD,20080217,82,79.98,81,80,7375763,80.45,79.98
S*Mobarakeh Steel-a,FOLD,20080218,80,79.46,80,78,4456566,80.00,79.46
S*Mobarakeh Steel-a,FOLD,20080219,79,79.29,80,78,1833134,79.71,79.29
S*Mobarakeh Steel-a,FOLD,20080220,79,78.72,80,78,2958556,79.95,78.72
S*Mobarakeh Steel-a,FOLD,20080223,79,78.85,80,78,3453290,79.71,78.85
S*Mobarakeh Steel-a,FOLD,20080224,79,79.36,80,78,4474937,80.10,79.36
S*Mobarakeh Steel-a,FOLD,20080225,79,80.20,81,80,3590181,80.64,80.20
S*Mobarakeh Steel-a,FOLD,20080226,80,80.57,82,79,5147494,81.18,80.57
S*Mobarakeh Steel-a,FOLD,20080227,81,79.46,80,79,4565319,79.14,79.46
S*Mobarakeh Steel-a,FOLD,20080301,79,78.75,79,78,2964381,78.97,78.75
S*Mobarakeh Steel-a,FOLD,20080302,79,78.16,78,77,2481991,77.35,78.16
S*Mobarakeh Steel-a,FOLD,20080303,78,78.60,80,77,2291031,76.76,78.60
S*Mobarakeh Steel-a,FOLD,20080304,79,78.55,79,77,1615229,79.39,78.55
S*Mobarakeh Steel-a,FOLD,20080305,79,79.86,80,78,6526657,78.70,79.86
S*Mobarakeh Steel-a,FOLD,20080309,80,79.78,80,79,1250563,80.20,79.78
S*Mobarakeh Steel-a,FOLD,20080310,80,79.54,80,79,16893228,79.00,79.54
S*Mobarakeh Steel-a,FOLD,20080311,80,79.12,80,78,12822170,78.65,79.12
S*Mobarakeh Steel-a,FOLD,20080312,79,78.97,79,78,17516628,78.72,78.97
S*Mobarakeh Steel-a,FOLD,20080315,79,78.77,79,78,74366965,78.72,78.77
S*Mobarakeh Steel-a,FOLD,20080316,79,78.65,79,78,3239976,78.72,78.65
S*Mobarakeh Steel-a,FOLD,20080317,79,78.65,79,78,2452700,78.70,78.65
S*Mobarakeh Steel-a,FOLD,20080318,79,78.68,80,78,2403116,78.72,78.68
S*Mobarakeh Steel-a,FOLD,20080324,79,78.65,79,78,253387,78.68,78.65
S*Mobarakeh Steel-a,FOLD,20080326,79,78.53,79,77,784073,78.21,78.53
S*Mobarakeh Steel-a,FOLD,20080329,79,78.50,79,78,293925,77.99,78.50
S*Mobarakeh Steel-a,FOLD,20080330,79,78.38,79,78,1331628,78.06,78.38
S*Mobarakeh Steel-a,FOLD,20080402,78,78.68,80,78,2808164,78.38,78.68
S*Mobarakeh Steel-a,FOLD,20080405,79,78.82,80,79,602282,80.23,78.82
S*Mobarakeh Steel-a,FOLD,20080406,79,79.59,96,80,793080010,80.40,79.59
S*Mobarakeh Steel-a,FOLD,20080407,80,79.86,81,80,1065747,81.16,79.86
S*Mobarakeh Steel-a,FOLD,20080408,80,80.94,96,81,794351877,81.43,80.94
S*Mobarakeh Steel-a,FOLD,20080409,81,82.32,96,80,813342697,82.54,82.32
S*Mobarakeh Steel-a,FOLD,20080412,82,80.96,81,81,5278603,81.11,80.96
S*Mobarakeh Steel-a,FOLD,20080413,81,80.57,81,79,1593180,79.93,80.57
S*Mobarakeh Steel-a,FOLD,20080414,81,80.45,82,79,1901010,78.97,80.45
S*Mobarakeh Steel-a,FOLD,20080415,80,81.31,82,81,3824045,81.18,81.31
S*Mobarakeh Steel-a,FOLD,20080416,81,81.43,99,81,791147440,82.66,81.43
S*Mobarakeh Steel-a,FOLD,20080419,81,81.70,83,81,2959373,81.43,81.70
S*Mobarakeh Steel-a,FOLD,20080420,82,81.55,82,80,3312603,82.42,81.55
S*Mobarakeh Steel-a,FOLD,20080421,82,81.41,81,80,815990,80.23,81.41
S*Mobarakeh Steel-a,FOLD,20080422,81,81.23,81,80,1151419,80.40,81.23
S*Mobarakeh Steel-a,FOLD,20080423,81,81.16,82,80,1314209,80.50,81.16
S*Mobarakeh Steel-a,FOLD,20080426,81,81.06,82,80,995760,81.63,81.06
S*Mobarakeh Steel-a,FOLD,20080427,81,80.84,81,80,1593493,80.45,80.84
S*Mobarakeh Steel-a,FOLD,20080428,81,81.18,82,79,6431403,80.20,81.18
S*Mobarakeh Steel-a,FOLD,20080429,81,81.70,83,81,8835772,82.64,81.70
S*Mobarakeh Steel-a,FOLD,20080430,82,81.70,83,81,9486806,81.97,81.70
S*Mobarakeh Steel-a,FOLD,20080503,82,80.77,81,80,3639167,81.16,80.77
S*Mobarakeh Steel-a,FOLD,20080504,81,80.57,81,79,904584,79.27,80.57
S*Mobarakeh Steel-a,FOLD,20080505,81,80.57,81,79,393833,79.41,80.57
S*Mobarakeh Steel-a,FOLD,20080506,81,80.72,82,81,1012875,81.16,80.72
S*Mobarakeh Steel-a,FOLD,20080507,81,80.84,82,81,1248203,81.78,80.84
S*Mobarakeh Steel-a,FOLD,20080510,81,81.01,82,81,2771880,81.43,81.01
S*Mobarakeh Steel-a,FOLD,20080511,81,81.60,83,81,8481101,81.63,81.60
S*Mobarakeh Steel-a,FOLD,20080512,82,82.86,84,83,3452581,84.04,82.86
S*Mobarakeh Steel-a,FOLD,20080513,83,83.30,85,83,1131972,85.34,83.30
S*Mobarakeh Steel-a,FOLD,20080514,83,84.14,86,84,2101961,85.79,84.14
S*Mobarakeh Steel-a,FOLD,20080517,84,85.34,87,85,3063835,86.65,85.34
S*Mobarakeh Steel-a,FOLD,20080518,85,86.45,88,86,2749518,87.90,86.45
S*Mobarakeh Steel-a,FOLD,20080519,86,86.84,88,86,11598838,86.35,86.84
S*Mobarakeh Steel-a,FOLD,20080520,87,87.41,89,79,22545629,87.93,87.41
S*Mobarakeh Steel-a,FOLD,20080525,87,92.13,93,90,11919131,92.38,92.13
S*Mobarakeh Steel-a,FOLD,20080526,92,94.84,95,79,15674277,94.62,94.84
S*Mobarakeh Steel-a,FOLD,20080527,95,97.57,98,96,22158272,97.67,97.57
S*Mobarakeh Steel-a,FOLD,20080528,98,100.35,100,98,12735139,98.90,100.35
S*Mobarakeh Steel-a,FOLD,20080531,100,103.33,103,101,26644580,103.35,103.33
S*Mobarakeh Steel-a,FOLD,20080601,103,102.54,104,100,1984729,103.72,102.54
S*Mobarakeh Steel-a,FOLD,20080602,103,100.37,103,99,8997842,99.46,100.37
S*Mobarakeh Steel-a,FOLD,20080608,100,101.70,103,102,3823992,103.08,101.70
S*Mobarakeh Steel-a,FOLD,20080609,102,104.19,105,104,5143483,104.75,104.19
S*Mobarakeh Steel-a,FOLD,20080610,104,105.07,107,105,1806937,107.31,105.07
S*Mobarakeh Steel-a,FOLD,20080611,105,105.64,108,106,1150010,108.22,105.64
S*Mobarakeh Steel-a,FOLD,20080614,106,106.20,109,106,1114617,108.79,106.20
S*Mobarakeh Steel-a,FOLD,20080615,106,106.80,109,107,1200010,109.38,106.80
S*Mobarakeh Steel-a,FOLD,20080616,107,109.45,110,109,5250010,109.99,109.45
S*Mobarakeh Steel-a,FOLD,20080617,109,112.18,113,112,5290440,112.72,112.18
S*Mobarakeh Steel-a,FOLD,20080618,112,115.53,116,79,46248116,115.53,115.53
S*Mobarakeh Steel-a,FOLD,20080621,116,118.97,119,119,11257900,118.97,118.97
S*Mobarakeh Steel-a,FOLD,20080622,119,122.54,123,79,95807319,122.54,122.54
S*Mobarakeh Steel-a,FOLD,20080705,123,145.00,149,110,216134721,139.74,145.00
S*Mobarakeh Steel-a,FOLD,20080706,145,149.26,149,148,23503417,149.33,149.26
S*Mobarakeh Steel-a,FOLD,20080707,149,150.61,154,145,37929471,153.73,150.61
S*Mobarakeh Steel-a,FOLD,20080708,151,149.95,150,146,916826,146.11,149.95
S*Mobarakeh Steel-a,FOLD,20080709,150,149.85,150,79,18731695,145.47,149.85
S*Mobarakeh Steel-a,FOLD,20080712,150,149.85,150,145,3767,145.37,149.85
S*Mobarakeh Steel-a,FOLD,20080713,150,149.77,150,145,96369,145.37,149.77
S*Mobarakeh Steel-a,FOLD,20080714,150,149.65,150,145,158841,145.30,149.65
S*Mobarakeh Steel-a,FOLD,20080715,150,145.17,145,145,42717766,145.17,145.17
S*Mobarakeh Steel-a,FOLD,20080719,145,143.16,147,141,25187039,146.85,143.16
S*Mobarakeh Steel-a,FOLD,20080720,143,140.33,143,139,5115982,143.18,140.33
S*Mobarakeh Steel-a,FOLD,20080721,140,140.25,140,136,111910,136.12,140.25
S*Mobarakeh Steel-a,FOLD,20080722,140,140.11,140,136,206754,136.05,140.11
S*Mobarakeh Steel-a,FOLD,20080723,140,138.04,138,136,3137781,135.92,138.04
S*Mobarakeh Steel-a,FOLD,20080726,138,137.82,138,134,346265,133.91,137.82
S*Mobarakeh Steel-a,FOLD,20080802,138,137.82,138,134,10242,133.68,137.82
S*Mobarakeh Steel-a,FOLD,20080803,138,137.82,138,134,6838,133.68,137.82
S*Mobarakeh Steel-a,FOLD,20080804,138,137.82,138,134,1540,133.68,137.82
S*Mobarakeh Steel-a,FOLD,20080805,138,137.82,138,134,6030,133.68,137.82
S*Mobarakeh Steel-a,FOLD,20080806,138,137.82,138,134,121,133.68,137.82
S*Mobarakeh Steel-a,FOLD,20080809,138,137.82,138,134,6910,133.68,137.82
S*Mobarakeh Steel-a,FOLD,20080810,138,137.69,138,134,187908,133.68,137.69
S*Mobarakeh Steel-a,FOLD,20080811,138,137.69,138,134,11098,133.59,137.69
S*Mobarakeh Steel-a,FOLD,20080812,138,137.69,138,134,1847,133.59,137.69
S*Mobarakeh Steel-a,FOLD,20080813,138,133.59,134,134,1270,133.59,133.59
S*Mobarakeh Steel-a,FOLD,20080816,134,129.60,130,79,51175707,129.60,129.60
S*Mobarakeh Steel-a,FOLD,20080818,130,125.71,126,126,3227,125.71,125.71
S*Mobarakeh Steel-a,FOLD,20080819,126,121.95,122,122,9220,121.95,121.95
S*Mobarakeh Steel-a,FOLD,20080820,122,118.31,118,118,13758,118.31,118.31
S*Mobarakeh Steel-a,FOLD,20080823,118,118.28,118,115,29835,114.77,118.28
S*Mobarakeh Steel-a,FOLD,20080824,118,114.74,115,115,3636,114.74,114.74
S*Mobarakeh Steel-a,FOLD,20080825,115,111.32,111,111,62874,111.32,111.32
S*Mobarakeh Steel-a,FOLD,20080826,111,108.00,108,108,12339022,108.00,108.00
S*Mobarakeh Steel-a,FOLD,20080827,108,105.96,106,105,4004606,104.78,105.96
S*Mobarakeh Steel-a,FOLD,20080830,106,105.44,105,103,1018509,102.79,105.44
S*Mobarakeh Steel-a,FOLD,20080831,105,105.44,105,79,15099302,102.29,105.44
S*Mobarakeh Steel-a,FOLD,20080901,105,104.41,104,102,2068216,102.29,104.41
S*Mobarakeh Steel-a,FOLD,20080902,104,101.28,101,101,8392414,101.28,101.28
S*Mobarakeh Steel-a,FOLD,20080903,101,98.75,101,98,32810518,99.64,98.75
S*Mobarakeh Steel-a,FOLD,20080906,99,96.39,100,96,7179745,99.64,96.39
S*Mobarakeh Steel-a,FOLD,20080907,96,93.51,94,94,18985288,93.51,93.51
S*Mobarakeh Steel-a,FOLD,20080908,94,90.75,92,91,7663666,91.05,90.75
S*Mobarakeh Steel-a,FOLD,20080913,91,90.75,91,79,4206058,78.65,90.75
S*Mobarakeh Steel-a,FOLD,20081026,91,55.16,62,52,18805891,54.12,55.16
S*Mobarakeh Steel-a,FOLD,20081027,55,55.72,57,56,2283436,56.80,55.72
S*Mobarakeh Steel-a,FOLD,20081028,56,55.85,57,56,513331,57.37,55.85
S*Mobarakeh Steel-a,FOLD,20081029,56,55.94,58,56,347203,57.52,55.94
S*Mobarakeh Steel-a,FOLD,20081101,56,56.19,58,56,928933,57.62,56.19
S*Mobarakeh Steel-a,FOLD,20081102,56,56.34,58,56,567740,57.86,56.34
S*Mobarakeh Steel-a,FOLD,20081103,56,56.66,58,57,1171614,58.01,56.66
S*Mobarakeh Steel-a,FOLD,20081104,57,58.33,58,57,24550601,58.35,58.33
S*Mobarakeh Steel-a,FOLD,20081105,58,60.05,60,59,7856015,60.08,60.05
S*Mobarakeh Steel-a,FOLD,20081108,60,58.85,61,58,17691718,60.99,58.85
S*Mobarakeh Steel-a,FOLD,20081109,59,57.10,58,57,15080798,57.81,57.10
S*Mobarakeh Steel-a,FOLD,20081110,57,56.36,79,55,32677258,55.53,56.36
S*Mobarakeh Steel-a,FOLD,20081111,56,56.12,57,55,4106443,55.60,56.12
S*Mobarakeh Steel-a,FOLD,20081112,56,56.46,58,56,1424695,57.79,56.46
S*Mobarakeh Steel-a,FOLD,20081115,56,58.11,58,57,6432097,58.13,58.11
S*Mobarakeh Steel-a,FOLD,20081116,58,59.17,79,59,49061554,59.54,59.17
S*Mobarakeh Steel-a,FOLD,20081117,59,60.05,61,58,9742739,60.52,60.05
S*Mobarakeh Steel-a,FOLD,20081118,60,59.86,60,58,724838,58.26,59.86
S*Mobarakeh Steel-a,FOLD,20081119,60,59.76,60,58,338012,58.08,59.76
